name,reference,observable,jewel,val,delta,fraction
"condCFM, sample",full,core,0.4346364736557007,0.42146986722946167,0.013166606426239014,0.6962920468210452
"condCFM, sample",full,et,25.052440643310547,25.371885299682617,-0.3194446563720703,0.19560692912502978
"condCFM, sample",full,girth,0.18510539829730988,0.18856288492679596,-0.003457486629486084,0.6817855925529789
"condCFM, sample",full,mass,3.8000402450561523,4.110915660858154,-0.31087541580200195,0.45176349446238
"condCFM, sample",full,n1,6.085795879364014,6.649367332458496,-0.5635714530944824,0.5604104541482355
"condCFM, sample",full,ptd,0.41839852929115295,0.3851863443851471,0.03321218490600586,0.6737995849879801
"condCFM, sample",full,rg,0.236403565368473,0.2516660072971513,-0.015262441928678261,0.5701982298823456
"condCFM, sample",full,zg,0.2300759798462927,0.24834367781235564,-0.01826769796606295,1.9157216095443008
"condCFM, sample",full,zlead,0.32770437002182007,0.286577969789505,0.041126400232315063,0.7276277763101906
regress_mse-jets,full,core,0.43042710423469543,0.4189830720424652,0.011444032192230225,0.6051968397212928
regress_mse-jets,full,et,25.2628116607666,25.65488624572754,-0.3920745849609375,0.2400807276702499
regress_mse-jets,full,girth,0.18616294860839844,0.18915978074073792,-0.0029968321323394775,0.5909486254275338
regress_mse-jets,full,mass,3.9795148372650146,4.3192830085754395,-0.3397681713104248,0.49375038544717764
regress_mse-jets,full,n1,5.1452178955078125,5.738890647888184,-0.5936727523803711,0.5903429191633306
regress_mse-jets,full,ptd,0.3973478376865387,0.3615875244140625,0.035760313272476196,0.7254953057206843
regress_mse-jets,full,rg,0.2233988544803845,0.24338065530219544,-0.019981800821810947,0.7465114371409696
regress_mse-jets,full,zg,0.22649949517968274,0.24048647059547062,-0.013986975415787889,1.4668050186711414
regress_mse-jets,full,zlead,0.31633323431015015,0.27405673265457153,0.04227650165557861,0.7479759161039304
"regress_mse-jets, thr0.5",thr,core,0.4905462861061096,0.4781755805015564,0.012370705604553223,0.6703238319168143
"regress_mse-jets, thr0.5",thr,et,20.446203231811523,20.599470138549805,-0.15326690673828125,0.12326903163950144
"regress_mse-jets, thr0.5",thr,girth,0.17063604295253754,0.17389531433582306,-0.0032592713832855225,0.6540066977634255
"regress_mse-jets, thr0.5",thr,mass,2.3080153465270996,2.6251401901245117,-0.3171248435974121,0.5246641264131147
"regress_mse-jets, thr0.5",thr,n1,5.1452178955078125,5.738890647888184,-0.5936727523803711,0.5903429191633306
"regress_mse-jets, thr0.5",thr,ptd,0.4911811351776123,0.44948020577430725,0.041700929403305054,0.811817454483428
"regress_mse-jets, thr0.5",thr,rg,0.18722366326416068,0.21280665277230426,-0.025582989508143583,0.887157094180813
