truth,model,readout,name,reference,observable,bias,rmse,rel_bias,rel_rmse,rel_res,corr,w1_sigma,within_1sd,sd_err_corr
jewel,regress_mse-jets,thr0.5,"regress_mse-jets, thr0.5",thr,core,0.01948256604373455,0.10661699622869492,0.06608857959508896,0.36166518926620483,0.3555755913257599,0.9463095791567449,0.11110667288628959,,
jewel,regress_mse-jets,thr0.5,"regress_mse-jets, thr0.5",thr,zlead,0.029840268194675446,0.11709345877170563,0.1895563006401062,0.7438204884529114,0.7192615866661072,0.7920704493411043,0.23597772165472725,,
jewel,regress_mse-jets,thr0.5,"regress_mse-jets, thr0.5",thr,n1,-1.0324798822402954,2.049297571182251,-0.4889199435710907,0.9704232215881348,0.838259220123291,0.651007731044249,0.48891991921232963,,
jewel,regress_mse-jets,thr0.5,"regress_mse-jets, thr0.5",thr,zg,0.01577889431057448,0.1273639289397607,0.14007782459866355,1.1306788515760644,1.1219683010036752,0.39776674981648963,0.1400782652834578,,
jewel,regress_mse-jets,thr0.5,"regress_mse-jets, thr0.5",thr,rg,-0.04449666291929813,0.11055837525366612,-0.38967539077440977,0.9682046979229006,0.8863258017821587,0.5058900232552297,0.3896863695224779,,
val,condCFM,sample,"condCFM, sample",full,et,-2.1960983276367188,4.9725341796875,-0.3412070870399475,0.7725810408592224,0.6931516528129578,0.7881194436334648,0.3416646533908874,,
val,condCFM,sample,"condCFM, sample",full,mass,-0.995751678943634,1.7062299251556396,-0.7392590641975403,1.2667274475097656,1.0286372900009155,0.4620084786017175,0.7392590852565247,,
val,condCFM,sample,"condCFM, sample",full,girth,-0.004025239497423172,0.016860481351614,-0.08835520595312119,0.37009257078170776,0.3593909740447998,0.9404500815760858,0.09988071236644246,,
val,condCFM,sample,"condCFM, sample",full,ptd,0.022475715726614,0.05419503152370453,0.21656350791454315,0.522193193435669,0.47516942024230957,0.8949950452432189,0.21657777684589796,,
val,condCFM,sample,"condCFM, sample",full,core,0.012849010527133942,0.07485760748386383,0.05358284339308739,0.3121706247329712,0.30753758549690247,0.9566195893466376,0.06841426841378909,,
val,condCFM,sample,"condCFM, sample",full,zlead,0.02089429274201393,0.05773891136050224,0.15635643899440765,0.43207257986068726,0.40278947353363037,0.9245885237185846,0.15638733398733898,,
val,condCFM,sample,"condCFM, sample",full,n1,-0.6532230377197266,2.2346742153167725,-0.295376718044281,1.010482907295227,0.9663479924201965,0.5252067896606069,0.295376722440986,,
val,condCFM,sample,"condCFM, sample",full,zg,0.011978549374156648,0.1338882801872973,0.10658075262151426,1.1912889636160136,1.1865116678751824,0.3095638030021725,0.10668667013099341,,
val,condCFM,sample,"condCFM, sample",full,rg,-0.029470081754331058,0.09884256772803607,-0.2964752544572976,0.9943771334830267,0.9491513615269178,0.49274800172229793,0.29647525445729755,,
val,condCFM,mean-image,"condCFM, mean-image",full,et,-2.181659698486328,3.940013885498047,-0.3389637768268585,0.6121587157249451,0.509746789932251,0.8701824440375365,0.3390000616981337,,
val,condCFM,mean-image,"condCFM, mean-image",full,mass,-0.8884611129760742,1.3756000995635986,-0.6596051454544067,1.0212634801864624,0.7796796560287476,0.6335139338556477,0.6596051480880705,,
val,condCFM,mean-image,"condCFM, mean-image",full,girth,-0.003915057517588139,0.012006480246782303,-0.08593668043613434,0.26354581117630005,0.24914108216762543,0.969595578678318,0.08740956648957911,,
val,condCFM,mean-image,"condCFM, mean-image",full,ptd,0.00923688430339098,0.0334671288728714,0.08900148421525955,0.32247063517570496,0.3099452555179596,0.9546190740874092,0.09128582754585934,,
val,condCFM,mean-image,"condCFM, mean-image",full,core,0.012059392407536507,0.05241880938410759,0.05028998479247093,0.21859650313854218,0.21273306012153625,0.9782575442373243,0.054357306294238864,,
val,condCFM,mean-image,"condCFM, mean-image",full,zlead,0.01460560504347086,0.03738453611731529,0.10929685831069946,0.27975645661354065,0.2575225234031677,0.9679213074396328,0.1096412061930864,,
val,condCFM,mean-image,"condCFM, mean-image",full,n1,-1.410445213317871,2.314709186553955,-0.6377801299095154,1.0466734170913696,0.8299168348312378,0.608797332683292,0.6377801238970304,,
val,condCFM,mean-image,"condCFM, mean-image",full,zg,0.010066301642960067,0.12901297133566614,0.0895738159781172,1.148006940691367,1.144507084891426,0.3654464711033248,0.08969360646491976,,
val,condCFM,mean-image,"condCFM, mean-image",full,rg,-0.03948057167981825,0.09411665025184279,-0.39743938099045395,0.9474448222366686,0.8600544341034453,0.5650243938574322,0.39743938099045406,,
val,condCFM,mean-obs,"condCFM, mean-obs",full,et,-2.178335666656494,3.9381439685821533,-0.33844733238220215,0.6118682026863098,0.5097411274909973,0.8701821941869232,0.3384837808670577,0.5417469128809335,0.21122587206512503
val,condCFM,mean-obs,"condCFM, mean-obs",full,mass,-0.9875088334083557,1.4515329599380493,-0.7331395149230957,1.0776370763778687,0.7898153066635132,0.6214348546683923,0.7331394638528625,0.4383142630565311,0.25811183091281575
val,condCFM,mean-obs,"condCFM, mean-obs",full,girth,-0.004141077399253845,0.01230399589985609,-0.09089788049459457,0.27007636427879333,0.25432032346725464,0.9686568442290098,0.09293421603980971,0.6030361391186133,0.3133629181462042
val,condCFM,mean-obs,"condCFM, mean-obs",full,ptd,0.02202010154724121,0.040034111589193344,0.2121734619140625,0.38574644923210144,0.3221533000469208,0.9478174349508185,0.21240775606070378,0.5461651750311544,0.478214829541635
val,condCFM,mean-obs,"condCFM, mean-obs",full,core,0.013066268526017666,0.053548719733953476,0.05448885262012482,0.22330845892429352,0.21655860543251038,0.9777878913283116,0.06052162069972343,0.6305653109776821,0.28011703475559063
val,condCFM,mean-obs,"condCFM, mean-obs",full,zlead,0.020346779376268387,0.04140830785036087,0.15225929021835327,0.3098672032356262,0.26987922191619873,0.9639279549760097,0.15244709361100245,0.5867225557947208,0.5129134382502857
val,condCFM,mean-obs,"condCFM, mean-obs",full,n1,-0.6418800354003906,1.715503454208374,-0.2902475893497467,0.7757224440574646,0.7193758487701416,0.6960359632082468,0.32001065955576397,0.5879220484930886,0.18223036498678852
val,condCFM,mean-obs,"condCFM, mean-obs",full,zg,0.011045289554202215,0.09820611884910356,0.09829614136958803,0.8739727912408982,0.8684274917465804,0.5098466590011212,0.3658171052589493,0.6218065693430657,0.4322792179535546
val,condCFM,mean-obs,"condCFM, mean-obs",full,rg,-0.02982508329485177,0.08194578801151446,-0.29897714785024476,0.8214534637109431,0.7651133629116921,0.6439242944580935,0.37173786471313436,0.6027600364963503,0.40951542902031196
jewel,condCFM,sample,"condCFM, sample",full,et,-0.7200198173522949,5.163975238800049,-0.07478582859039307,0.5363632440567017,0.5311239361763,0.8699839273392075,0.11995873095021646,,
jewel,condCFM,sample,"condCFM, sample",full,mass,-0.48899805545806885,1.4983537197113037,-0.3704712390899658,1.1351721286773682,1.0730175971984863,0.46950663858292363,0.37056027028155564,,
jewel,condCFM,sample,"condCFM, sample",full,girth,0.0006666539702564478,0.02487940713763237,0.0131094204261899,0.48924121260643005,0.489065557718277,0.8907475869686582,0.04700598005085951,,
jewel,condCFM,sample,"condCFM, sample",full,ptd,0.013457749038934708,0.09191830456256866,0.11536560952663422,0.7879632115364075,0.7794719934463501,0.7317945984134491,0.12102387161917476,,
jewel,condCFM,sample,"condCFM, sample",full,core,-0.002723256591707468,0.10332810133695602,-0.01025166641920805,0.38897737860679626,0.38884225487709045,0.9267959109128676,0.026757302769747682,,
jewel,condCFM,sample,"condCFM, sample",full,zlead,0.013732468709349632,0.1043955534696579,0.09230633080005646,0.7017216682434082,0.695624053478241,0.7810928837611374,0.09614399477415102,,
jewel,condCFM,sample,"condCFM, sample",full,n1,-0.15256045758724213,2.1347172260284424,-0.07224339246749878,1.010872721672058,1.008288025856018,0.5530631872070533,0.07853030619725025,,
jewel,condCFM,sample,"condCFM, sample",full,zg,0.007113815613899956,0.13294747220181866,0.06446683111482138,1.2047967929939638,1.2030707959611324,0.28919774979016694,0.06477098399614073,,
jewel,condCFM,sample,"condCFM, sample",full,rg,-0.01952179407530291,0.1091778197423985,-0.17317483857829105,0.9684996797573406,0.9528914444853908,0.4797862392907089,0.1732370703393512,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,et,-0.7855840921401978,4.047761917114258,-0.0815957561135292,0.42042624950408936,0.4124322533607483,0.9166211958347953,0.13269940739675418,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,mass,-0.4075077474117279,1.176835298538208,-0.30873310565948486,0.8915855884552002,0.8364261984825134,0.6037709980045967,0.3130386861980362,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,girth,-0.00020469720766413957,0.01492946594953537,-0.00402526929974556,0.293580561876297,0.293552964925766,0.9564839405775687,0.012056870939894505,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,ptd,-0.01289594266563654,0.048708438873291016,-0.11054956167936325,0.41754966974258423,0.4026493728160858,0.9210667162339377,0.11054956019466115,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,core,-0.0012298324145376682,0.06581328809261322,-0.004629689268767834,0.2477533221244812,0.24771007895469666,0.9689297070967574,0.01920560788458234,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,zlead,-0.0057365852408111095,0.05095928534865379,-0.038559939712285995,0.34253600239753723,0.340358704328537,0.9417915360503694,0.03857901521343096,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,n1,-0.9548364281654358,1.9949259757995605,-0.45215269923210144,0.9446761012077332,0.8294401168823242,0.6485814712184432,0.45215269222219473,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,zg,0.0038629700906251036,0.1287143779814496,0.03496111831527397,1.164906404118228,1.164381660179258,0.3332327892284431,0.03540707276979092,,
jewel,condCFM,mean-image,"condCFM, mean-image",full,rg,-0.030023602800581462,0.09854356758284699,-0.26549252595313305,0.8714004394401541,0.8299713516257766,0.5901761257885261,0.26549252595313305,,
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,et,-0.7820618152618408,4.0469841957092285,-0.08122991025447845,0.4203454852104187,0.41242218017578125,0.9166228800137042,0.13263640878739133,0.5777619724988146,0.14556258265249217
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,mass,-0.5074449777603149,1.2170215845108032,-0.3844468593597412,0.9220312237739563,0.838058590888977,0.6018575789124504,0.38444685081130964,0.5346135609293504,0.09198833988383154
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,girth,0.0007114250911399722,0.01674650050699711,0.013989822007715702,0.32931163907051086,0.3290143609046936,0.9463822534856905,0.020637424546678936,0.6332385016595543,0.518195269044291
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,ptd,0.014007724821567535,0.06608811765909195,0.12008024007081985,0.5665357708930969,0.5536637902259827,0.841701840579159,0.12511522168265737,0.60941204362257,0.7168619684733896
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,core,-0.0033818490337580442,0.07116173952817917,-0.012730930000543594,0.26788750290870667,0.2675848603248596,0.9639110487994698,0.028038092170488645,0.6499525841631105,0.4408723406807372
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,zlead,0.014040485955774784,0.07382365316152573,0.09437675029039383,0.4962247312068939,0.4871673583984375,0.8778829618483159,0.09906787114909717,0.6226884779516358,0.7313427931935458
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,n1,-0.1615324169397354,1.63161301612854,-0.07649196684360504,0.7726330757141113,0.7688373327255249,0.680438625928247,0.20357045287238398,0.6048722519310754,0.1084324098516672
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,zg,0.008119033983564996,0.09938432063118165,0.0734898703237064,0.899582493456714,0.8965756529672239,0.4614182627197979,0.38868402173059113,0.6113184828416617,0.4396523185214326
jewel,condCFM,mean-obs,"condCFM, mean-obs",full,rg,-0.02028138381744166,0.08772569654634745,-0.17916562761989133,0.7749682971140135,0.7539731688935385,0.6575735052291759,0.3187443679639001,0.6022877784467189,0.38425878338080727
